similar_function,path
/src/ATen/native/BatchLinearAlgebra-legacy_lstsq_out,/src/ATen/native/cuda/BatchLinearAlgebra-legacy_lstsq_out_cuda,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/UnaryOps-rad2deg_out,/src/ATen/native/UnaryOps-deg2rad_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/UnaryOps-abs_out,/src/ATen/native/UnaryOps-angle_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/UnaryOps-resolve_neg,/src/ATen/native/UnaryOps-resolve_conj,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/Im2Col-im2col_out_cpu_template,/src/ATen/native/Col2Im-col2im_out_cpu_template,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/CPUBlas-to_fbgemm,/src/ATen/native/cuda/BatchLinearAlgebraLib-to_cublas,/src/ATen/native/cuda/BatchLinearAlgebra-to_magma,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/NamedTensor-index_copy,/src/ATen/native/NamedTensor-scatter,/src/ATen/native/NamedTensor-scatter_add,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/NamedTensor-index_copy_,/src/ATen/native/NamedTensor-scatter_,/src/ATen/native/NamedTensor-scatter_add_,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/NamedTensor-sort_out,/src/ATen/native/NamedTensor-sort_out0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/GridSampler-grid_sampler_3d_cpu,/src/ATen/native/GridSampler-grid_sampler_3d_backward_cpu,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/AdaptiveAveragePooling3d-start_index,/src/ATen/native/AdaptiveAveragePooling3d-end_index,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/AveragePool3d-avg_pool3d_out_frame,/src/ATen/native/AveragePool3d-avg_pool3d_backward_out_frame,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/BatchLinearAlgebraKernel-linalg_eig_kernel,/src/ATen/native/cuda/BatchLinearAlgebra-linalg_eig_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/BatchLinearAlgebraKernel-geqrf_kernel,/src/ATen/native/cuda/BatchLinearAlgebraLib-geqrf_batched_cublas,/src/ATen/native/cuda/BatchLinearAlgebraLib-geqrf_cusolver,/src/ATen/native/cuda/BatchLinearAlgebra-geqrf_magma,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/BatchLinearAlgebraKernel-orgqr_kernel_impl,/src/ATen/native/cuda/BatchLinearAlgebraLib-orgqr_helper_cusolver,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/BatchLinearAlgebraKernel-ormqr_kernel,/src/ATen/native/cuda/BatchLinearAlgebraLib-ormqr_cusolver,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/BatchLinearAlgebraKernel-triangular_solve_kernel,/src/ATen/native/cuda/BatchLinearAlgebraLib-triangular_solve_cublas,/src/ATen/native/cuda/BatchLinearAlgebraLib-triangular_solve_batched_cublas,/src/ATen/native/cuda/BatchLinearAlgebra-triangular_solve_batched_magma,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/BatchLinearAlgebraKernel-lu_factor_kernel,/src/ATen/native/cuda/BatchLinearAlgebra-lu_factor_looped_magma,/src/ATen/native/cuda/BatchLinearAlgebra-lu_factor_batched_magma,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/BatchLinearAlgebraKernel-lu_solve_trans_kernel,/src/ATen/native/cuda/BatchLinearAlgebraLib-lu_solve_batched_cublas,/src/ATen/native/cuda/BatchLinearAlgebra-lu_solve_batched_magma,/src/ATen/native/cuda/BatchLinearAlgebra-lu_solve_looped_magma,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/IndexKernel-masked_select_serial_kernel,/src/ATen/native/cpu/IndexKernel-masked_select_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UnaryOpsKernel-bitwise_not_kernel,/src/ATen/native/cpu/BinaryOpsKernel-bitwise_and_kernel,/src/ATen/native/cpu/BinaryOpsKernel-bitwise_or_kernel,/src/ATen/native/cpu/BinaryOpsKernel-bitwise_xor_kernel,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/PointwiseOpsKernel-addcmul_cpu_kernel,/src/ATen/native/cpu/PointwiseOpsKernel-addcdiv_cpu_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/SoftMaxKernel-softmax_lastdim_kernel_impl,/src/ATen/native/cpu/SoftMaxKernel-log_softmax_lastdim_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/SoftMaxKernel-softmax_backward_lastdim_kernel_impl,/src/ATen/native/cpu/SoftMaxKernel-log_softmax_backward_lastdim_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/TensorCompareKernel-min_kernel_impl,/src/ATen/native/cpu/TensorCompareKernel-max_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/TensorCompareKernel-isposinf_kernel_impl,/src/ATen/native/cpu/TensorCompareKernel-isneginf_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/AdaptiveMaxPoolKernel-cpu_adaptive_max_pool_backward,/src/ATen/native/cpu/MaxPoolKernel-cpu_max_pool_backward,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/AdaptiveMaxPoolKernel-cpu_adaptive_max_pool_backward_channels_last,/src/ATen/native/cpu/MaxPoolKernel-cpu_max_pool_backward_channels_last,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/AdaptiveMaxPoolKernel-adaptive_max_pool2d_backward_kernel_impl,/src/ATen/native/cpu/MaxPoolKernel-max_pool2d_backward_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/BinaryOpsKernel-lshift_kernel,/src/ATen/native/cpu/BinaryOpsKernel-rshift_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/ReduceOpsKernel-cumsum_cpu_kernel,/src/ATen/native/cpu/ReduceOpsKernel-cumprod_cpu_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/ReduceOpsKernel-argmax_kernel_impl,/src/ATen/native/cpu/ReduceOpsKernel-argmin_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/SumKernel-memsize,/src/ATen/native/cpu/SumKernel-memsize0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/Activation-hardshrink_kernel,/src/ATen/native/cpu/Activation-shrink_backward_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/Activation-leaky_relu_kernel,/src/ATen/native/cpu/Activation-leaky_relu_backward_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/Activation-silu_kernel,/src/ATen/native/cpu/Activation-silu_backward_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-eval,/src/ATen/native/cpu/UpSampleKernel-eval0,/src/ATen/native/miopen/Conv_miopen-operator,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-basic_loop,/src/ATen/native/cpu/UpSampleKernel-basic_loop_aa_single_dim_zero_strides,/src/ATen/native/cpu/UpSampleKernel-basic_loop_aa_single_dim_nonzero_strides,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-upsample_nearest2d_kernel_impl,/src/ATen/native/cpu/UpSampleKernel-_upsample_nearest_exact2d_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-upsample_nearest3d_kernel_impl,/src/ATen/native/cpu/UpSampleKernel-_upsample_nearest_exact3d_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-upsample_bilinear2d_kernel_impl,/src/ATen/native/cpu/UpSampleKernel-upsample_trilinear3d_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-upsample_nearest1d_backward_kernel_impl,/src/ATen/native/cpu/UpSampleKernel-_upsample_nearest_exact1d_backward_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-upsample_nearest2d_backward_kernel_impl,/src/ATen/native/cpu/UpSampleKernel-_upsample_nearest_exact2d_backward_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-upsample_nearest3d_backward_kernel_impl,/src/ATen/native/cpu/UpSampleKernel-_upsample_nearest_exact3d_backward_kernel_impl,/src/ATen/native/cpu/UpSampleMoreKernel-upsample_trilinear3d_backward_kernel_impl,/src/ATen/native/cpu/UpSampleMoreKernel-upsample_bilinear2d_backward_kernel_impl,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/UpSampleKernel-upsample_bilinear2d_aa_backward_kernel_impl,/src/ATen/native/cpu/UpSampleKernel-upsample_bicubic2d_aa_backward_kernel_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/BlasKernel-gemm_notrans_,/src/ATen/native/cpu/BlasKernel-gemm_transb_,/src/ATen/native/cpu/BlasKernel-gemm_transab_,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cpu/BlasKernel-cpublas_axpy_impl,/src/ATen/native/cpu/BlasKernel-cpublas_copy_impl,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/xnnpack/OpContext-XNNPackLinearOpContext::free_orig_weight_and_bias,/src/ATen/native/xnnpack/OpContext-XNNPackConv2dOpContext::free_orig_weight_and_bias,/src/ATen/native/xnnpack/OpContext-XNNPackTransposeConv2dOpContext::free_orig_weight_and_bias,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/xnnpack/OpContext-XNNPackConv2dOpContext::create_context,/src/ATen/native/xnnpack/OpContext-XNNPackTransposeConv2dOpContext::create_context,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/xnnpack/OpContext-XNNPackConv2dOpContext::run,/src/ATen/native/xnnpack/OpContext-XNNPackTransposeConv2dOpContext::run,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/xnnpack/Convolution-usable,/src/ATen/native/xnnpack/Linear-usable,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/xnnpack/Convolution-unpack_prepacked_sizes_conv2d,/src/ATen/native/xnnpack/Linear-unpack_prepacked_sizes_linear,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/xnnpack/AveragePooling-use_global_average_pool,/src/ATen/native/xnnpack/Activation-use_hardswish,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/QTensor-dequantize_quantized,/src/ATen/native/quantized/QTensor-qscheme_quant,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/QTensor-q_scale_quant,/src/ATen/native/quantized/QTensor-q_zero_point_quant,/src/ATen/native/quantized/QTensor-q_per_channel_scales,/src/ATen/native/quantized/QTensor-q_per_channel_zero_points,/src/ATen/native/quantized/QTensor-q_per_channel_axis,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/affine_quantizer-checkFloatTensor,/src/ATen/native/quantized/affine_quantizer-checkQuantizedTensor,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/affine_quantizer-checkZeroPoint,/src/ATen/native/quantized/affine_quantizer_base-checkZeroPoint,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qembeddingbag-embedding_bag_byte_helper,/src/ATen/native/quantized/cpu/qembeddingbag-_embedding_bag_nbit_helper,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qembeddingbag-embedding_bag_4bit_rowwise_offsets_out,/src/ATen/native/quantized/cpu/qembeddingbag-embedding_bag_2bit_rowwise_offsets_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qembeddingbag-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qlinear_dynamic-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qembeddingbag_prepack-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qconv_dynamic-TORCH_LIBRARY_IMPL,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qpool-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qmul-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qadd-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qbatch_norm-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qsigmoid-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qconcat-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qclamp-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qthreshold-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qlinear_prepack-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qlinear-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qrelu-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qconv_prepack-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qhardswish-TORCH_LIBRARY_IMPL,/,/
/src/ATen/native/quantized/cpu/qmul-run0,/src/ATen/native/quantized/cpu/qmul-run3,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qmul-run1,/src/ATen/native/quantized/cpu/qmul-run2,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qelu-TORCH_LIBRARY_IMPL,/src/ATen/native/quantized/cpu/qdropout-TORCH_LIBRARY_IMPL,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qadd-TORCH_LIBRARY_IMPL0,/src/ATen/native/quantized/cpu/qlinear_prepack-TORCH_LIBRARY_IMPL1,/src/ATen/native/quantized/cpu/qlinear-TORCH_LIBRARY_IMPL0,/src/ATen/native/quantized/cpu/qconv_prepack-TORCH_LIBRARY_IMPL0,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qbatch_norm-q_batch_norm1d_impl,/src/ATen/native/quantized/cpu/qbatch_norm-q_batch_norm2d_impl,/src/ATen/native/quantized/cpu/qbatch_norm-q_batch_norm3d_impl,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qlinear_dynamic-PackedLinearWeightFp16::apply_dynamic,/src/ATen/native/quantized/cpu/qlinear_dynamic-PackedLinearWeightFp16::apply_dynamic_relu,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qlinear_dynamic-PackedLinearWeightFp16::apply_dynamic_out,/src/ATen/native/quantized/cpu/qlinear_dynamic-PackedLinearWeightFp16::apply_dynamic_relu_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qupsample_nearest3d-upsample_nearest3d_out_frame,/src/ATen/native/quantized/cpu/qupsample_nearest3d-upsample_nearest3d_out_frame_nhwc,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qupsample_nearest3d-upsample_nearest3d_quantized_cpu0,/src/ATen/native/quantized/cpu/qupsample_nearest3d-_upsample_nearest_exact3d_quantized_cpu0,/src/ATen/native/quantized/cpu/qupsample_nearest2d-upsample_nearest2d_quantized_cpu0,/src/ATen/native/quantized/cpu/qupsample_nearest2d-_upsample_nearest_exact2d_quantized_cpu0,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qupsample_nearest2d-upsample_nearest2d_out_frame,/src/ATen/native/quantized/cpu/qupsample_nearest2d-upsample_nearest2d_out_frame_nhwc,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/q_adaavgpool-start_index,/src/ATen/native/quantized/cpu/q_adaavgpool-end_index,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qembeddingbag_prepack-qembeddingbag_4bit_prepack,/src/ATen/native/quantized/cpu/qembeddingbag_prepack-qembeddingbag_2bit_prepack,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qlinear_prepack-calc_col_offsets_transpose,/src/ATen/native/ao_sparse/quantized/cpu/qlinear_prepack-calc_col_offsets_transpose,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qlinear-PackedLinearWeight::apply,/src/ATen/native/quantized/cpu/qlinear-PackedLinearWeight::apply_relu,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qlinear-PackedLinearWeight::apply_out,/src/ATen/native/quantized/cpu/qlinear-PackedLinearWeight::apply_relu_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/qembeddingbag_unpack-qembeddingbag_4bit_unpack,/src/ATen/native/quantized/cpu/qembeddingbag_unpack-qembeddingbag_2bit_unpack,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cpu/kernels/QuantizedOpKernels-qgelu_kernel,/src/ATen/native/quantized/cpu/kernels/QuantizedOpKernels-qtanh_kernel,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cudnn/Conv-getTensorDescriptor,/src/ATen/native/cudnn/Conv_v8-getTensorDescriptor,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cudnn/Conv-getConvDescriptor,/src/ATen/native/cudnn/Conv_v8-getConvDescriptor,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/quantized/cudnn/Conv-filterEngineConfigs,/src/ATen/native/cudnn/Conv_v8-filterEngineConfigs,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/RNN-_cudnn_rnn_backward_input,/src/ATen/native/miopen/RNN_miopen-miopen_rnn_backward_input,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/RNN-unpack_hidden,/src/ATen/native/miopen/RNN_miopen-unpack_hidden,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/RNN-pack_hidden,/src/ATen/native/miopen/RNN_miopen-pack_hidden,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/RNN-_cudnn_impl,/src/ATen/native/cudnn/RNN-_cudnn_impl0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/Conv_v7-ConvolutionArgs,/src/ATen/native/miopen/Conv_miopen-ConvolutionArgs,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/Conv_v7-find,/src/ATen/native/miopen/Conv_miopen-find,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/Conv_v7-cache,/src/ATen/native/cudnn/Conv_v7-cache0,/src/ATen/native/cudnn/Conv_v7-cache1,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/BatchNorm-cudnn_batch_norm,/src/ATen/native/miopen/BatchNorm_miopen-miopen_batch_norm,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/BatchNorm-cudnn_batch_norm_backward,/src/ATen/native/miopen/BatchNorm_miopen-miopen_batch_norm_backward,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/BatchNorm-expandScale,/src/ATen/native/miopen/BatchNorm_miopen-expandScale,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution,/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution_transpose,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution_backward_input,/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution_transpose_backward_input,/src/ATen/native/cudnn/ConvPlaceholders-raw_cudnn_convolution_backward_input_out,/src/ATen/native/miopen/Conv_miopen-miopen_convolution_backward_input,/src/ATen/native/miopen/Conv_miopen-miopen_depthwise_convolution_backward_input,/src/ATen/native/miopen/Conv_miopen-miopen_convolution_transpose_backward_input,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution_backward_weight,/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution_transpose_backward_weight,/src/ATen/native/miopen/Conv_miopen-miopen_convolution_backward_weight,/src/ATen/native/miopen/Conv_miopen-miopen_convolution_transpose_backward_weight,/src/ATen/native/miopen/Conv_miopen-miopen_depthwise_convolution_backward_weight,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution_backward,/src/ATen/native/cudnn/ConvPlaceholders-cudnn_convolution_transpose_backward,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/ConvShared-TORCH_CHECK,/src/ATen/native/miopen/Conv_miopen-TORCH_CHECK,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/cudnn/ConvShared-convolution_shape_check,/src/ATen/native/miopen/Conv_miopen-convolution_shape_check,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/TensorShape-mkldnn_view,/src/ATen/native/mkldnn/TensorShape-mkldnn_reshape,/src/ATen/native/mkldnn/TensorShape-mkldnn_view0,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/TensorShape-mkldnn_transpose_,/src/ATen/native/mkldnn/TensorShape-mkldnn_transpose_0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Gelu-mkldnn_gelu,/src/ATen/native/mkldnn/Relu-mkldnn_relu,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Gelu-mkldnn_gelu_backward,/src/ATen/native/mkldnn/Pooling-mkldnn_adaptive_avg_pool2d_backward,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool2d,/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool3d,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d_out,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d_out,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_adaptive_avg_pool2d_out,/src/ATen/native/mkldnn/Pooling-mkldnn_adaptive_avg_pool2d_out0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool2d_backward,/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool3d_backward,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d_backward_out,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d_backward_out,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d_backward_out0,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d_backward_out0,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d_backward,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d_backward,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_adaptive_avg_pool2d_backward_out,/src/ATen/native/mkldnn/Pooling-mkldnn_adaptive_avg_pool2d_backward_out0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool2d0,/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool3d0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d0,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d_out0,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d_out0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool2d_backward0,/src/ATen/native/mkldnn/Pooling-mkldnn_max_pool3d_backward0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool2d_backward0,/src/ATen/native/mkldnn/Pooling-mkldnn_avg_pool3d_backward0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/UnaryOps-mkldnn_sigmoid_,/src/ATen/native/mkldnn/UnaryOps-mkldnn_tanh_,/src/ATen/native/mkldnn/MkldnnTensorMath-mkldnn_zero_,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/UnaryOps-mkldnn_sigmoid0,/src/ATen/native/mkldnn/UnaryOps-mkldnn_tanh0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/UnaryOps-mkldnn_sigmoid_0,/src/ATen/native/mkldnn/UnaryOps-mkldnn_tanh_0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/MKLDNNConversions-mkldnn_reorder_conv2d_weight,/src/ATen/native/mkldnn/MKLDNNConversions-mkldnn_reorder_conv3d_weight,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/mkldnn/MKLDNNConversions-mkldnn_reorder_conv2d_weight0,/src/ATen/native/mkldnn/MKLDNNConversions-mkldnn_reorder_conv3d_weight0,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/miopen/Conv_miopen-miopen_convolution,/src/ATen/native/miopen/Conv_miopen-miopen_convolution_transpose,/src/ATen/native/miopen/Conv_miopen-miopen_depthwise_convolution,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/miopen/Conv_miopen-miopen_convolution_backward,/src/ATen/native/miopen/Conv_miopen-miopen_convolution_transpose_backward,/src/ATen/native/miopen/Conv_miopen-miopen_depthwise_convolution_backward,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/miopen/Conv_miopen-cache,/src/ATen/native/miopen/Conv_miopen-cache0,/src/ATen/native/miopen/Conv_miopen-cache1,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/miopen/Conv_miopen-raw_miopen_convolution_forward_out,/src/ATen/native/miopen/Conv_miopen-raw_miopen_depthwise_convolution_forward_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/miopen/Conv_miopen-raw_miopen_convolution_backward_weight_out,/src/ATen/native/miopen/Conv_miopen-raw_miopen_depthwise_convolution_backward_weight_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/miopen/Conv_miopen-raw_miopen_convolution_backward_input_out,/src/ATen/native/miopen/Conv_miopen-raw_miopen_depthwise_convolution_backward_input_out,/,/,/,/,/,/,/,/,/,/,/,/,/
/src/ATen/native/miopen/RNN_miopen-_copyParams,/src/ATen/native/miopen/RNN_miopen-_viewParams,/,/,/,/,/,/,/,/,/,/,/,/,/
